date,flips,case,deaths
5/25/2020,18173,165,27
6/1/2020,18173,167,29
6/8/2020,18173,168,30
6/15/2020,18173,177,31
6/22/2020,18173,183,31
6/29/2020,18173,196,31
7/6/2020,18173,220,31
7/13/2020,18173,270,31
7/20/2020,18173,354,31
7/27/2020,18173,433,31
8/3/2020,18173,518,32
5/18/2020,18175,50,1
5/25/2020,18175,52,1
6/1/2020,18175,52,1
6/8/2020,18175,52,1
6/15/2020,18175,58,1
6/22/2020,18175,62,1
6/29/2020,18175,63,1
7/6/2020,18175,67,1
7/13/2020,18175,68,1
7/20/2020,18175,77,1
7/27/2020,18175,88,1
8/3/2020,18175,116,1
5/18/2020,18177,170,5
5/25/2020,18177,209,5
6/1/2020,18177,235,5
6/8/2020,18177,248,6
6/15/2020,18177,271,6
6/22/2020,18177,281,6
6/29/2020,18177,304,6
7/6/2020,18177,318,6
7/13/2020,18177,354,6
7/20/2020,18177,408,6
7/27/2020,18177,502,7
8/3/2020,18177,593,9
5/18/2020,18179,16,0
5/25/2020,18179,23,0
6/1/2020,18179,32,0
6/8/2020,18179,40,0
6/15/2020,18179,56,0
6/22/2020,18179,74,1
6/29/2020,18179,84,1
7/6/2020,18179,90,1
7/13/2020,18179,100,1
7/20/2020,18179,111,1
7/27/2020,18179,134,1
8/3/2020,18179,151,2
5/18/2020,18181,183,5
5/25/2020,18181,226,8
6/1/2020,18181,237,8
6/8/2020,18181,243,9
6/15/2020,18181,245,10
6/22/2020,18181,249,10
6/29/2020,18181,255,10
7/6/2020,18181,265,10
7/13/2020,18181,278,10
7/20/2020,18181,302,10
7/27/2020,18181,327,10
8/3/2020,18181,347,10
5/18/2020,18183,28,2
5/25/2020,18183,39,2
6/1/2020,18183,43,3
6/8/2020,18183,51,3
6/15/2020,18183,64,3
6/22/2020,18183,72,4
6/29/2020,18183,79,4
7/6/2020,18183,92,5
7/13/2020,18183,108,6
7/20/2020,18183,116,6
7/27/2020,18183,137,6
8/3/2020,18183,148,6
5/18/2020,19001,6,0
5/25/2020,19001,8,0
6/1/2020,19001,9,0
6/8/2020,19001,9,0
6/15/2020,19001,11,0
6/22/2020,19001,12,0
6/29/2020,19001,15,0
7/6/2020,19001,16,0
7/13/2020,19001,17,0
7/20/2020,19001,20,0
7/27/2020,19001,20,0
8/3/2020,19001,21,0
5/18/2020,19003,1,0
5/25/2020,19003,5,0
6/1/2020,19003,7,0
6/8/2020,19003,7,0
6/15/2020,19003,8,0
6/22/2020,19003,7,0
6/29/2020,19003,8,0
7/6/2020,19003,8,0
7/13/2020,19003,8,0
7/20/2020,19003,12,0
7/27/2020,19003,13,0
8/3/2020,19003,16,0
5/18/2020,19005,114,4
5/25/2020,19005,118,4
6/1/2020,19005,120,4
6/8/2020,19005,120,4
6/15/2020,19005,121,4
6/22/2020,19005,122,4
6/29/2020,19005,123,4
7/6/2020,19005,131,4
7/13/2020,19005,138,4
7/20/2020,19005,141,4
7/27/2020,19005,146,4
8/3/2020,19005,151,4
5/18/2020,19007,8,3
5/25/2020,19007,12,3
6/1/2020,19007,14,3
6/8/2020,19007,16,3
6/15/2020,19007,17,3
6/22/2020,19007,20,3
6/29/2020,19007,20,3
7/6/2020,19007,21,3
7/13/2020,19007,24,3
7/20/2020,19007,34,3
7/27/2020,19007,36,3
8/3/2020,19007,42,3
5/18/2020,19009,11,1
5/25/2020,19009,12,1
6/1/2020,19009,12,1
6/8/2020,19009,13,1
6/15/2020,19009,14,1
6/22/2020,19009,15,1
6/29/2020,19009,17,1
7/6/2020,19009,16,1
7/13/2020,19009,18,1
7/20/2020,19009,21,1
7/27/2020,19009,25,1
8/3/2020,19009,28,1
5/18/2020,19011,36,1
5/25/2020,19011,37,1
6/1/2020,19011,43,1
6/8/2020,19011,46,1
6/15/2020,19011,46,1
6/22/2020,19011,52,1
6/29/2020,19011,58,1
7/6/2020,19011,68,1
7/13/2020,19011,78,1
7/20/2020,19011,94,1
7/27/2020,19011,117,1
8/3/2020,19011,143,1
5/18/2020,19013,1603,30
5/25/2020,19013,1686,39
6/1/2020,19013,1750,45
6/8/2020,19013,1801,51
6/15/2020,19013,1836,55
6/22/2020,19013,1899,56
6/29/2020,19013,2082,57
7/6/2020,19013,2302,58
7/13/2020,19013,2534,59
7/20/2020,19013,2707,61
7/27/2020,19013,2868,62
8/3/2020,19013,3003,62
5/18/2020,19015,42,0
5/25/2020,19015,55,0
6/1/2020,19015,65,0
6/8/2020,19015,78,0
6/15/2020,19015,101,1
6/22/2020,19015,115,1
6/29/2020,19015,135,1
7/6/2020,19015,148,1
7/13/2020,19015,175,1
7/20/2020,19015,188,1
7/27/2020,19015,218,1
8/3/2020,19015,228,2
5/18/2020,19017,64,5
5/25/2020,19017,67,6
6/1/2020,19017,69,6
6/8/2020,19017,74,6
6/15/2020,19017,74,6
6/22/2020,19017,82,6
6/29/2020,19017,87,6
7/6/2020,19017,94,6
7/13/2020,19017,116,7
7/20/2020,19017,139,7
7/27/2020,19017,166,7
8/3/2020,19017,187,7
5/18/2020,19019,26,0
5/25/2020,19019,32,0
6/1/2020,19019,33,0
6/8/2020,19019,34,1
6/15/2020,19019,35,1
6/22/2020,19019,38,1
6/29/2020,19019,44,1
7/6/2020,19019,55,1
7/13/2020,19019,65,1
7/20/2020,19019,76,1
7/27/2020,19019,91,1
8/3/2020,19019,111,1
5/18/2020,19021,113,0
5/25/2020,19021,246,0
6/1/2020,19021,814,1
6/8/2020,19021,1221,4
6/15/2020,19021,1595,7
6/22/2020,19021,1669,10
6/29/2020,19021,1694,11
7/6/2020,19021,1714,11
7/13/2020,19021,1738,11
7/20/2020,19021,1757,12
7/27/2020,19021,1776,12
8/3/2020,19021,1785,12
5/18/2020,19023,14,0
5/25/2020,19023,15,0
6/1/2020,19023,17,1
6/8/2020,19023,16,1
6/15/2020,19023,23,2
6/22/2020,19023,35,2
6/29/2020,19023,45,2
7/6/2020,19023,57,2
7/13/2020,19023,70,2
7/20/2020,19023,84,2
7/27/2020,19023,99,2
8/3/2020,19023,114,2
5/18/2020,19025,1,0
5/25/2020,19025,3,0
6/1/2020,19025,2,0
6/8/2020,19025,13,0
6/15/2020,19025,24,0
6/22/2020,19025,25,0
6/29/2020,19025,44,1
7/6/2020,19025,53,2
7/13/2020,19025,65,2
7/20/2020,19025,70,2
7/27/2020,19025,75,2
8/3/2020,19025,82,2
5/18/2020,19027,8,0
5/25/2020,19027,9,0
6/1/2020,19027,12,0
6/8/2020,19027,17,1
6/15/2020,19027,48,1
6/22/2020,19027,69,1
6/29/2020,19027,82,1
7/6/2020,19027,99,1
7/13/2020,19027,117,1
7/20/2020,19027,135,1
7/27/2020,19027,168,1
8/3/2020,19027,181,1
5/18/2020,19029,2,0
5/25/2020,19029,11,0
6/1/2020,19029,12,0
6/8/2020,19029,13,0
6/15/2020,19029,14,0
6/22/2020,19029,16,0
6/29/2020,19029,17,0
7/6/2020,19029,23,0
7/13/2020,19029,30,0
7/20/2020,19029,30,0
7/27/2020,19029,37,0
8/3/2020,19029,48,1
5/18/2020,19031,42,1
5/25/2020,19031,46,1
6/1/2020,19031,49,1
6/8/2020,19031,53,1
6/15/2020,19031,54,1
6/22/2020,19031,61,1
6/29/2020,19031,75,1
7/6/2020,19031,85,1
7/13/2020,19031,96,1
7/20/2020,19031,103,1
7/27/2020,19031,109,1
8/3/2020,19031,120,1
5/18/2020,19033,18,0
5/25/2020,19033,22,1
6/1/2020,19033,29,1
6/8/2020,19033,32,1
6/15/2020,19033,44,1
6/22/2020,19033,61,1
6/29/2020,19033,99,1
7/6/2020,19033,182,1
7/13/2020,19033,329,1
7/20/2020,19033,450,13
7/27/2020,19033,552,16
8/3/2020,19033,576,17
5/18/2020,19035,9,0
5/25/2020,19035,18,0
6/1/2020,19035,31,0
6/8/2020,19035,46,0
6/15/2020,19035,59,0
6/22/2020,19035,67,0
6/29/2020,19035,71,0
7/6/2020,19035,75,1
7/13/2020,19035,85,1
7/20/2020,19035,89,1
7/27/2020,19035,96,1
8/3/2020,19035,97,1
5/18/2020,19037,7,0
5/25/2020,19037,8,0
6/1/2020,19037,10,0
6/8/2020,19037,15,0
6/15/2020,19037,15,0
6/22/2020,19037,20,0
6/29/2020,19037,25,0
7/6/2020,19037,29,0
7/13/2020,19037,31,0
7/20/2020,19037,41,0
7/27/2020,19037,47,0
8/3/2020,19037,51,0
5/18/2020,19039,18,0
5/25/2020,19039,34,0
6/1/2020,19039,58,0
6/8/2020,19039,76,1
6/15/2020,19039,89,1
6/22/2020,19039,111,2
6/29/2020,19039,124,2
7/6/2020,19039,132,2
7/13/2020,19039,145,3
7/20/2020,19039,152,3
7/27/2020,19039,161,3
8/3/2020,19039,186,3
5/18/2020,19041,9,0
5/25/2020,19041,10,0
6/1/2020,19041,18,0
6/8/2020,19041,35,0
6/15/2020,19041,77,0
6/22/2020,19041,106,0
6/29/2020,19041,120,0
7/6/2020,19041,134,0
7/13/2020,19041,151,1
7/20/2020,19041,161,1
7/27/2020,19041,166,1
8/3/2020,19041,171,1
5/18/2020,19043,30,3
5/25/2020,19043,30,3
6/1/2020,19043,34,3
6/8/2020,19043,34,3
6/15/2020,19043,35,3
6/22/2020,19043,35,3
6/29/2020,19043,38,3
7/6/2020,19043,44,3
7/13/2020,19043,50,3
7/20/2020,19043,60,3
7/27/2020,19043,82,3
8/3/2020,19043,98,3
5/18/2020,19045,61,1
5/25/2020,19045,60,1
6/1/2020,19045,64,1
6/8/2020,19045,67,1
6/15/2020,19045,68,1
6/22/2020,19045,75,1
6/29/2020,19045,92,1
7/6/2020,19045,112,1
7/13/2020,19045,139,1
7/20/2020,19045,178,2
7/27/2020,19045,243,2
8/3/2020,19045,317,3
5/18/2020,19047,384,1
5/25/2020,19047,486,2
6/1/2020,19047,528,2
6/8/2020,19047,576,2
6/15/2020,19047,622,2
6/22/2020,19047,641,2
6/29/2020,19047,667,2
7/6/2020,19047,677,2
7/13/2020,19047,681,3
7/20/2020,19047,690,3
7/27/2020,19047,699,3
8/3/2020,19047,719,3
5/18/2020,19049,788,11
5/25/2020,19049,865,15
6/1/2020,19049,916,24
6/8/2020,19049,962,26
6/15/2020,19049,1029,26
6/22/2020,19049,1081,29
6/29/2020,19049,1173,29
7/6/2020,19049,1280,29
7/13/2020,19049,1415,31
7/20/2020,19049,1571,34
7/27/2020,19049,1674,34
8/3/2020,19049,1789,35
5/18/2020,19051,13,0
5/25/2020,19051,20,0
6/1/2020,19051,24,0
6/8/2020,19051,29,1
6/15/2020,19051,34,1
6/22/2020,19051,36,1
6/29/2020,19051,37,1
7/6/2020,19051,41,1
7/13/2020,19051,43,1
7/20/2020,19051,46,1
7/27/2020,19051,48,1
8/3/2020,19051,48,1
6/1/2020,19053,1,0
6/8/2020,19053,3,0
6/15/2020,19053,8,0
6/22/2020,19053,9,0
6/29/2020,19053,9,0
7/6/2020,19053,12,0
7/13/2020,19053,13,0
7/20/2020,19053,16,0
7/27/2020,19053,17,0
8/3/2020,19053,22,0
5/18/2020,19055,12,0
5/25/2020,19055,15,0
6/1/2020,19055,17,1
6/8/2020,19055,20,1
6/15/2020,19055,27,1
6/22/2020,19055,33,1
6/29/2020,19055,40,1
7/6/2020,19055,51,1
7/13/2020,19055,58,1
7/20/2020,19055,66,1
7/27/2020,19055,79,1
8/3/2020,19055,90,1
5/18/2020,19057,39,1
5/25/2020,19057,56,1
6/1/2020,19057,66,1
6/8/2020,19057,68,2
6/15/2020,19057,66,2
6/22/2020,19057,78,2
6/29/2020,19057,84,2
7/6/2020,19057,92,2
7/13/2020,19057,102,2
7/20/2020,19057,115,2
7/27/2020,19057,131,2
8/3/2020,19057,139,2
5/18/2020,19059,6,0
5/25/2020,19059,9,0
6/1/2020,19059,23,0
6/8/2020,19059,61,0
6/15/2020,19059,153,0
6/22/2020,19059,207,2
6/29/2020,19059,240,2
7/6/2020,19059,266,3
7/13/2020,19059,307,3
7/20/2020,19059,344,3
7/27/2020,19059,359,4
8/3/2020,19059,375,4
5/18/2020,19061,276,10
5/25/2020,19061,324,16
6/1/2020,19061,347,19
6/8/2020,19061,370,21
6/15/2020,19061,388,22
6/22/2020,19061,424,22
6/29/2020,19061,501,22
7/6/2020,19061,702,22
7/13/2020,19061,1000,23
7/20/2020,19061,1215,23
7/27/2020,19061,1368,26
8/3/2020,19061,1537,29
5/18/2020,19063,1,0
5/25/2020,19063,7,0
6/1/2020,19063,17,0
6/8/2020,19063,34,0
6/15/2020,19063,41,0
6/22/2020,19063,59,0
6/29/2020,19063,75,0
7/6/2020,19063,88,0
7/13/2020,19063,97,0
7/20/2020,19063,120,0
7/27/2020,19063,145,1
8/3/2020,19063,179,1
5/18/2020,19065,25,0
5/25/2020,19065,26,0
6/1/2020,19065,27,0
6/8/2020,19065,28,0
6/15/2020,19065,28,0
6/22/2020,19065,29,0
6/29/2020,19065,32,0
7/6/2020,19065,51,0
7/13/2020,19065,59,0
7/20/2020,19065,65,0
7/27/2020,19065,71,0
8/3/2020,19065,81,0
5/18/2020,19067,11,1
5/25/2020,19067,18,1
6/1/2020,19067,19,1
6/8/2020,19067,19,1
6/15/2020,19067,20,1
6/22/2020,19067,37,1
6/29/2020,19067,65,2
7/6/2020,19067,73,2
7/13/2020,19067,82,2
7/20/2020,19067,95,2
7/27/2020,19067,95,2
8/3/2020,19067,129,2
5/18/2020,19069,7,0
5/25/2020,19069,8,0
6/1/2020,19069,14,0
6/8/2020,19069,34,0
6/15/2020,19069,49,0
6/22/2020,19069,67,0
6/29/2020,19069,74,0
7/6/2020,19069,90,0
7/13/2020,19069,113,0
7/20/2020,19069,144,0
7/27/2020,19069,173,3
8/3/2020,19069,220,5
5/18/2020,19071,3,0
5/25/2020,19071,4,0
6/1/2020,19071,4,0
6/8/2020,19071,4,0
6/15/2020,19071,4,0
6/22/2020,19071,4,0
6/29/2020,19071,7,0
7/6/2020,19071,7,0
7/13/2020,19071,11,0
7/20/2020,19071,14,0
7/27/2020,19071,23,0
8/3/2020,19071,35,0
5/18/2020,19073,13,0
5/25/2020,19073,13,0
6/1/2020,19073,13,0
6/8/2020,19073,14,0
6/15/2020,19073,21,0
6/22/2020,19073,28,0
6/29/2020,19073,28,0
7/6/2020,19073,30,0
7/13/2020,19073,31,0
7/20/2020,19073,37,0
7/27/2020,19073,37,0
8/3/2020,19073,38,0
5/18/2020,19075,17,0
5/25/2020,19075,19,0
6/1/2020,19075,20,0
6/8/2020,19075,20,0
6/15/2020,19075,23,0
6/22/2020,19075,26,0
6/29/2020,19075,33,0
7/6/2020,19075,38,0
7/13/2020,19075,47,0
7/20/2020,19075,58,0
7/27/2020,19075,65,1
8/3/2020,19075,74,1
5/18/2020,19077,38,2
5/25/2020,19077,43,3
6/1/2020,19077,53,3
6/8/2020,19077,55,3
6/15/2020,19077,59,3
6/22/2020,19077,63,4
6/29/2020,19077,64,4
7/6/2020,19077,66,4
7/13/2020,19077,81,4
7/20/2020,19077,107,5
7/27/2020,19077,122,5
8/3/2020,19077,126,5
5/18/2020,19079,11,0
5/25/2020,19079,26,0
6/1/2020,19079,44,0
6/8/2020,19079,91,0
6/15/2020,19079,124,0
6/22/2020,19079,168,0
6/29/2020,19079,184,1
7/6/2020,19079,189,1
7/13/2020,19079,204,1
7/20/2020,19079,212,1
7/27/2020,19079,226,1
8/3/2020,19079,241,1
5/18/2020,19081,5,0
5/25/2020,19081,13,0
6/1/2020,19081,16,0
6/8/2020,19081,22,0
6/15/2020,19081,33,0
6/22/2020,19081,38,0
6/29/2020,19081,46,0
7/6/2020,19081,54,1
7/13/2020,19081,62,1
7/20/2020,19081,81,2
7/27/2020,19081,105,2
8/3/2020,19081,117,2
5/18/2020,19083,12,0
5/25/2020,19083,13,0
6/1/2020,19083,17,0
6/8/2020,19083,33,0
6/15/2020,19083,45,0
6/22/2020,19083,53,0
6/29/2020,19083,66,0
7/6/2020,19083,77,0
7/13/2020,19083,92,0
7/20/2020,19083,109,0
7/27/2020,19083,138,0
8/3/2020,19083,165,0
5/18/2020,19085,18,0
5/25/2020,19085,19,0
6/1/2020,19085,24,0
6/8/2020,19085,27,0
6/15/2020,19085,41,0
6/22/2020,19085,44,0
6/29/2020,19085,49,0
7/6/2020,19085,54,0
7/13/2020,19085,62,0
7/20/2020,19085,71,0
7/27/2020,19085,84,0
8/3/2020,19085,97,0
5/18/2020,19087,46,1
5/25/2020,19087,63,1
6/1/2020,19087,72,1
6/8/2020,19087,73,2
6/15/2020,19087,74,2
6/22/2020,19087,78,3
6/29/2020,19087,81,3
7/6/2020,19087,86,3
7/13/2020,19087,93,3
7/20/2020,19087,100,3
7/27/2020,19087,105,3
8/3/2020,19087,113,3
5/18/2020,19089,12,0
5/25/2020,19089,12,0
6/1/2020,19089,12,0
6/8/2020,19089,12,0
6/15/2020,19089,12,0
6/22/2020,19089,14,0
6/29/2020,19089,21,0
7/6/2020,19089,34,0
7/13/2020,19089,37,0
7/20/2020,19089,42,0
7/27/2020,19089,47,0
8/3/2020,19089,48,0
5/18/2020,19091,7,0
5/25/2020,19091,13,0
6/1/2020,19091,18,1
6/8/2020,19091,24,1
6/15/2020,19091,34,1
6/22/2020,19091,41,1
6/29/2020,19091,48,1
7/6/2020,19091,55,1
7/13/2020,19091,60,1
7/20/2020,19091,70,1
7/27/2020,19091,82,1
8/3/2020,19091,92,1
5/18/2020,19093,7,0
5/25/2020,19093,13,0
6/1/2020,19093,14,0
6/8/2020,19093,15,0
6/15/2020,19093,18,0
6/22/2020,19093,20,0
6/29/2020,19093,21,0
7/6/2020,19093,24,0
7/13/2020,19093,23,0
7/20/2020,19093,25,0
7/27/2020,19093,28,0
8/3/2020,19093,29,0
5/18/2020,19095,29,0
5/25/2020,19095,33,0
6/1/2020,19095,33,0
6/8/2020,19095,33,0
6/15/2020,19095,34,0
6/22/2020,19095,40,0
6/29/2020,19095,47,0
7/6/2020,19095,53,0
7/13/2020,19095,63,1
7/20/2020,19095,66,1
7/27/2020,19095,77,1
8/3/2020,19095,89,1
5/18/2020,19097,8,0
5/25/2020,19097,12,0
6/1/2020,19097,12,0
6/8/2020,19097,14,0
6/15/2020,19097,14,0
6/22/2020,19097,19,0
6/29/2020,19097,23,0
7/6/2020,19097,32,0
7/13/2020,19097,67,0
7/20/2020,19097,97,0
7/27/2020,19097,126,0
8/3/2020,19097,141,1
5/18/2020,19099,249,13
5/25/2020,19099,256,16
6/1/2020,19099,260,17
6/8/2020,19099,273,17
6/15/2020,19099,282,17
6/22/2020,19099,298,17
6/29/2020,19099,315,17
7/6/2020,19099,325,17
7/13/2020,19099,357,17
7/20/2020,19099,413,17
7/27/2020,19099,439,23
8/3/2020,19099,455,24
5/18/2020,19101,12,0
5/25/2020,19101,18,0
6/1/2020,19101,30,0
6/8/2020,19101,38,0
6/15/2020,19101,48,0
6/22/2020,19101,49,0
6/29/2020,19101,52,0
7/6/2020,19101,64,0
7/13/2020,19101,63,0
7/20/2020,19101,67,0
7/27/2020,19101,71,0
8/3/2020,19101,77,0
5/18/2020,19103,574,7
5/25/2020,19103,603,7
6/1/2020,19103,614,9
6/8/2020,19103,627,8
6/15/2020,19103,644,8
6/22/2020,19103,781,8
6/29/2020,19103,1119,8
7/6/2020,19103,1314,8
7/13/2020,19103,1487,8
7/20/2020,19103,1636,10
7/27/2020,19103,1766,12
8/3/2020,19103,1933,15
5/18/2020,19105,36,0
5/25/2020,19105,36,0
6/1/2020,19105,37,0
6/8/2020,19105,38,0
6/15/2020,19105,41,0
6/22/2020,19105,47,0
6/29/2020,19105,53,0
7/6/2020,19105,61,0
7/13/2020,19105,74,1
7/20/2020,19105,97,1
7/27/2020,19105,111,1
8/3/2020,19105,124,2
5/18/2020,19107,11,0
5/25/2020,19107,14,0
6/1/2020,19107,14,0
6/8/2020,19107,16,0
6/15/2020,19107,15,0
6/22/2020,19107,16,1
6/29/2020,19107,19,1
7/6/2020,19107,21,1
7/13/2020,19107,24,1
7/20/2020,19107,24,1
7/27/2020,19107,27,1
8/3/2020,19107,30,1
5/18/2020,19109,5,0
5/25/2020,19109,7,0
6/1/2020,19109,11,0
6/8/2020,19109,16,0
6/15/2020,19109,19,0
6/22/2020,19109,25,0
6/29/2020,19109,32,0
7/6/2020,19109,35,0
7/13/2020,19109,43,0
7/20/2020,19109,71,0
7/27/2020,19109,72,0
8/3/2020,19109,78,0
5/18/2020,19111,19,0
5/25/2020,19111,23,0
6/1/2020,19111,27,0
6/8/2020,19111,32,0
6/15/2020,19111,40,1
6/22/2020,19111,44,1
6/29/2020,19111,47,1
7/6/2020,19111,54,2
7/13/2020,19111,54,2
7/20/2020,19111,62,2
7/27/2020,19111,77,2
8/3/2020,19111,95,3
5/18/2020,19113,899,70
5/25/2020,19113,935,75
6/1/2020,19113,955,79
6/8/2020,19113,1000,80
6/15/2020,19113,1019,80
6/22/2020,19113,1103,80
6/29/2020,19113,1195,82
7/6/2020,19113,1296,82
7/13/2020,19113,1410,83
7/20/2020,19113,1604,87
7/27/2020,19113,1851,87
8/3/2020,19113,2108,87
5/18/2020,19115,310,3
5/25/2020,19115,335,7
6/1/2020,19115,346,11
6/8/2020,19115,350,11
6/15/2020,19115,355,12
6/22/2020,19115,355,13
6/29/2020,19115,359,13
7/6/2020,19115,362,13
7/13/2020,19115,367,13
7/20/2020,19115,371,13
7/27/2020,19115,373,13
8/3/2020,19115,379,14
5/18/2020,19117,1,0
5/25/2020,19117,6,0
6/1/2020,19117,17,1
6/8/2020,19117,22,2
6/15/2020,19117,25,3
6/22/2020,19117,26,3
6/29/2020,19117,30,4
7/6/2020,19117,31,4
7/13/2020,19117,35,4
7/20/2020,19117,38,4
7/27/2020,19117,40,4
8/3/2020,19117,45,4
5/18/2020,19119,19,0
5/25/2020,19119,19,0
6/1/2020,19119,24,0
6/8/2020,19119,26,0
6/15/2020,19119,31,0
6/22/2020,19119,36,0
6/29/2020,19119,39,0
7/6/2020,19119,45,0
7/13/2020,19119,61,0
7/20/2020,19119,75,0
7/27/2020,19119,90,0
8/3/2020,19119,102,0
5/18/2020,19121,16,1
5/25/2020,19121,24,1
6/1/2020,19121,29,2
6/8/2020,19121,29,2
6/15/2020,19121,34,2
6/22/2020,19121,35,2
6/29/2020,19121,37,2
7/6/2020,19121,48,2
7/13/2020,19121,56,2
7/20/2020,19121,73,2
7/27/2020,19121,87,2
8/3/2020,19121,102,2
5/18/2020,19123,29,1
5/25/2020,19123,85,7
6/1/2020,19123,95,10
6/8/2020,19123,102,14
6/15/2020,19123,108,14
6/22/2020,19123,112,15
6/29/2020,19123,115,17
7/6/2020,19123,116,17
7/13/2020,19123,119,17
7/20/2020,19123,129,17
7/27/2020,19123,132,17
8/3/2020,19123,136,17
5/18/2020,19125,22,0
5/25/2020,19125,30,0
6/1/2020,19125,32,0
6/8/2020,19125,36,0
6/15/2020,19125,42,0
6/22/2020,19125,48,0
6/29/2020,19125,64,0
7/6/2020,19125,70,0
7/13/2020,19125,84,0
7/20/2020,19125,105,0
7/27/2020,19125,137,0
8/3/2020,19125,153,0
5/18/2020,19127,804,5
5/25/2020,19127,870,11
6/1/2020,19127,897,16
6/8/2020,19127,930,18
6/15/2020,19127,941,18
6/22/2020,19127,976,18
6/29/2020,19127,1012,18
7/6/2020,19127,1049,19
7/13/2020,19127,1100,19
7/20/2020,19127,1197,21
7/27/2020,19127,1310,23
8/3/2020,19127,1389,24
5/18/2020,19129,12,0
5/25/2020,19129,16,0
6/1/2020,19129,19,0
6/8/2020,19129,21,0
6/15/2020,19129,24,0
6/22/2020,19129,31,0
6/29/2020,19129,32,0
7/6/2020,19129,37,0
7/13/2020,19129,53,0
7/20/2020,19129,60,0
7/27/2020,19129,71,0
8/3/2020,19129,82,0
5/18/2020,19131,4,0
5/25/2020,19131,4,0
6/1/2020,19131,4,0
6/8/2020,19131,5,0
6/15/2020,19131,8,0
6/22/2020,19131,9,0
6/29/2020,19131,22,0
7/6/2020,19131,39,0
7/13/2020,19131,47,0
7/20/2020,19131,68,0
7/27/2020,19131,75,0
8/3/2020,19131,76,0
5/18/2020,19133,15,0
5/25/2020,19133,24,0
6/1/2020,19133,25,0
6/8/2020,19133,27,0
6/15/2020,19133,49,0
6/22/2020,19133,59,0
6/29/2020,19133,70,0
7/6/2020,19133,77,0
7/13/2020,19133,78,0
7/20/2020,19133,81,0
7/27/2020,19133,87,0
8/3/2020,19133,90,0
5/18/2020,19135,22,1
5/25/2020,19135,33,4
6/1/2020,19135,38,5
6/8/2020,19135,44,6
6/15/2020,19135,47,6
6/22/2020,19135,49,6
6/29/2020,19135,50,6
7/6/2020,19135,51,6
7/13/2020,19135,52,7
7/20/2020,19135,61,7
7/27/2020,19135,65,7
8/3/2020,19135,67,7
5/18/2020,19137,5,0
5/25/2020,19137,6,0
6/1/2020,19137,8,0
6/8/2020,19137,9,2
6/15/2020,19137,9,2
6/22/2020,19137,10,2
6/29/2020,19137,10,2
7/6/2020,19137,10,2
7/13/2020,19137,15,2
7/20/2020,19137,21,2
7/27/2020,19137,38,2
8/3/2020,19137,43,3
5/18/2020,19139,532,33
5/25/2020,19139,545,39
6/1/2020,19139,557,41
6/8/2020,19139,566,41
6/15/2020,19139,574,43
6/22/2020,19139,586,43
6/29/2020,19139,611,44
7/6/2020,19139,644,44
7/13/2020,19139,695,45
7/20/2020,19139,732,45
7/27/2020,19139,772,46
8/3/2020,19139,826,48
5/18/2020,19141,22,0
5/25/2020,19141,24,0
6/1/2020,19141,32,0
6/8/2020,19141,54,0
6/15/2020,19141,66,1
6/22/2020,19141,73,1
6/29/2020,19141,81,1
7/6/2020,19141,88,1
7/13/2020,19141,97,1
7/20/2020,19141,107,1
7/27/2020,19141,112,1
8/3/2020,19141,131,1
5/18/2020,19143,27,0
5/25/2020,19143,32,0
6/1/2020,19143,34,0
6/8/2020,19143,41,0
6/15/2020,19143,49,0
6/22/2020,19143,49,0
6/29/2020,19143,51,0
7/6/2020,19143,62,0
7/13/2020,19143,69,0
7/20/2020,19143,71,0
7/27/2020,19143,75,0
8/3/2020,19143,77,0
5/18/2020,19145,10,0
5/25/2020,19145,10,0
6/1/2020,19145,14,0
6/8/2020,19145,16,0
6/15/2020,19145,17,0
6/22/2020,19145,18,0
6/29/2020,19145,20,0
7/6/2020,19145,21,0
7/13/2020,19145,22,0
7/20/2020,19145,32,0
7/27/2020,19145,56,0
8/3/2020,19145,76,0
5/18/2020,19147,2,0
5/25/2020,19147,3,0
6/1/2020,19147,7,0
6/8/2020,19147,8,0
6/15/2020,19147,16,0
6/22/2020,19147,23,0
6/29/2020,19147,30,0
7/6/2020,19147,41,0
7/13/2020,19147,53,0
7/20/2020,19147,63,0
7/27/2020,19147,64,0
8/3/2020,19147,79,0
5/18/2020,19149,86,0
5/25/2020,19149,117,0
6/1/2020,19149,134,2
6/8/2020,19149,172,4
6/15/2020,19149,201,4
6/22/2020,19149,249,4
6/29/2020,19149,297,4
7/6/2020,19149,321,5
7/13/2020,19149,353,5
7/20/2020,19149,380,6
7/27/2020,19149,416,8
8/3/2020,19149,443,8
5/18/2020,19151,3,0
5/25/2020,19151,4,0
6/1/2020,19151,13,0
6/8/2020,19151,21,0
6/15/2020,19151,30,0
6/22/2020,19151,39,1
6/29/2020,19151,73,1
7/6/2020,19151,97,1
7/13/2020,19151,109,1
7/20/2020,19151,110,1
7/27/2020,19151,112,1
8/3/2020,19151,113,1
5/18/2020,19153,3001,81
5/25/2020,19153,3795,109
6/1/2020,19153,4269,133
6/8/2020,19153,4841,150
6/15/2020,19153,5180,163
6/22/2020,19153,5548,168
6/29/2020,19153,6007,177
7/6/2020,19153,6638,180
7/13/2020,19153,7611,185
7/20/2020,19153,8465,189
7/27/2020,19153,9109,193
8/3/2020,19153,9723,203
5/18/2020,19155,170,2
